url,title,text,date,char_count,persons,person_count,sentiment,pos_score,neg_score
https://www.thairath.co.th/news/foreign/2932377,ผอ. WHO ชี้ ไม่พบสัญญาณ การระบาดใหญ่ของไวรัสฮันตา Logo Thairath สมาชิก ค้นหา,"ผอ.องค์การอนามัยโลกยืนยันว่า ขณะนี้ยังไม่พบสัญญาณการระบาดเป็นวงกว้างของไวรัสฮันตา หลังอพยพผู้โดยสารจากเรือสำราญที่เกิดการระบาดครบทุกคนแล้ว แต่เตือนว่าสถานการณ์อาจเปลี่ยนแปลงได้ เมื่อ 12 พ.ค. 2569 ดร.เทดรอส อัดฮานอม เกเบรเยซุส ผู้อำนวยการองค์การอนามัยโลก (WHO) ยืนยันว่า ตอนนี้ยัง “ไม่มีสัญญาณ” ของการระบาดของไวรัสฮันตาในวงกว้าง หลังจากการอพยพผู้โดยสารกลุ่มสุดท้ายออกจากเรือสำราญที่เผชิญกับการแพร่ระบาดของโรคเสร็จสิ้น อย่างไรก็ตาม ดร.เกเบรเยซุสเตือนว่า “สถานการณ์อาจเปลี่ยนแปลงได้” และอาจยังคงมีผู้ติดเชื้อที่ได้รับการยืนยันเพิ่มขึ้น “แน่นอนว่าสถานการณ์สามารถเปลี่ยนแปลงได้ และเมื่อพิจารณาจากระยะฟักตัวที่ยาวนานของไวรัส จึงเป็นไปได้ที่เราอาจจะพบผู้ติดเชื้อเพิ่มขึ้นในสัปดาห์ต่อ ๆ ไป” นอกจากนี้เขายังย้ำว่า “ภารกิจของเรายังไม่สิ้นสุด” ในการควบคุมการระบาดที่เกิดขึ้นจากเรือสำราญลำนี้ ด้านเรือสำราญ “เอ็มวี ฮอนดิอุส” (MV Hondius) ซึ่งเกิดการระบาด เดินทางออกจากเกาะเตเนริเฟของสเปนเมื่อวันจันทร์ และกำลังมุ่งหน้าไปยังท่าเรือร็อตเตอร์ดัมในเนเธอร์แลนด์ โดยเมื่อวันอังคารที่ผ่านมา เครื่องบินสองลำพร้อมผู้โดยสารกลุ่มสุดท้ายจำนวน 28 คน เพิ่งเดินทางถึงเมืองไอนด์โฮเฟนซึ่งอยู่ใกล้เคียงกัน การระบาดที่เกิดขึ้นทำให้มีผู้เสียชีวิตแล้ว 3 ศพ ขณะที่ชาวอเมริกันหนึ่งรายและชาวฝรั่งเศสหนึ่งรายซึ่งเดินทางกลับประเทศไปก่อนหน้านี้มีผลตรวจเชื้อเป็นบวก โดยรวมแล้วมีผู้ติดเชื้อที่ได้รับการยืนยันทั้งหมด 7 ราย ขณะเดียวกัน พนักงาน 12 คนของโรงพยาบาลแห่งหนึ่งในเนเธอร์แลนด์ ต้องเข้ารับการกักตัวเนื่องจากอาจสัมผัสกับไวรัส เพราะพนักงานไม่ได้ปฏิบัติตามขั้นตอนที่เคร่งครัดในขณะจัดการกับตัวอย่างเลือดและปัสสาวะของผู้ต้องสงสัยว่าติดเชื้อ อนึ่ง ตามปกติแล้ว ไวรัสฮันตามีสัตว์จำพวกหนูเป็นพาหะ แต่สามารถแพร่จากคนสู่คนได้หากเป็นเชื้อสายพันธุ์ “แอนดีส” อย่างไรก็ตาม เจ้าหน้าที่ของ WHO ยืนยันมาตลอดว่า ความเสี่ยงที่จะเกิดการระบาดครั้งใหญ่นั้นยังอยู่ในระดับที่ต่ำมาก อาการของผู้ติดเชื้อ อาจรวมถึงอาการไข้, เหนื่อยล้าอย่างรุนแรง, ปวดเมื่อยกล้ามเนื้อ, ปวดท้อง, อาเจียน, ท้องเสีย และหายใจลำบาก ติดตามข่าวต่างประเทศ : https://www.thairath.co.th/news/foreign",,1907,"['ดร.เทดรอส อัดฮานอม เกเบรเยซุส', 'ดร.เกเบรเยซุส']",2,negative,0,3
https://www.thairath.co.th/news/local/bangkok/2932446,ราชกิจจาฯ ประกาศ 8 พื้นที่ ห้ามขาย-ดื่ม เหล้าเบียร์ มีผลตั้งแต่วันนี้ Logo Thairath สมาชิก ค้นหา,เว็บไซต์ราชกิจจานุเบกษา ออกประกาศกำหนด 8 พื้นที่ห้ามขาย-ดื่ม เหล้าเบียร์ ยกเว้นบริเวณที่จัดไว้ มีผลบังคับใช้ตั้งแต่วันนี้ ผู้สื่อข่าวรายงานว่า เว็บไซต์ราชกิจจานุเบกษา เผยแพร่ประกาศคณะกรรมการควบคุมเครื่องดื่มแอลกอฮอล์ เรื่องกำหนดสถานที่หรือบริเวณห้ามขายหรือบริโภคเครื่องดื่มแอลกอฮอล์ รวม 8 สถานที่ มีผลบังคับใช้ตั้งแต่วันนี้ 1. ห้ามผู้ใดขายเครื่องดื่มแอลกอฮอล์บนทาง หรือบนรถ หรือในรถที่อยู่บนทาง และห้ามผู้ใดบริโภคเครื่องดื่มแอลกอฮอล์บนทาง ในขณะขับขี่ หรือในขณะโดยสารอยู่ในรถหรือบนรถ 2. ห้ามผู้ใดขายเครื่องดื่มแอลกอฮอล์ในสถานที่หรือบริเวณของรัฐวิสาหกิจ และหน่วยงานอื่นของรัฐ ยกเว้นบริเวณที่จัดไว้เป็นร้านค้า หรือสโมสร และ ห้ามผู้ใดบริโภคเครื่องดื่มแอลกอฮอล์ในสถานที่หรือบริเวณของรัฐวิสาหกิจ และหน่วยงานอื่นของรัฐ ยกเว้นบริเวณที่จัดไว้เป็นที่พักส่วนบุคคล หรือสโมสร หรือการจัดเลี้ยงตามประเพณี (ประกาศนี้ไม่ใช้บังคับกับองค์การสุรา) 3. ห้ามผู้ใดขายหรือบริโภคเครื่องดื่มแอลกอฮอล์ในบริเวณท่าเรือโดยสารสาธารณะ หรือบนเรือโดยสารสาธารณะประจำทาง 4. ห้ามผู้ใดขายหรือบริโภคเครื่องดื่มแอลกอฮอล์ในบริเวณสถานีขนส่งตามกฎหมายว่าด้วยการขนส่งทางบก 5. ห้ามผู้ใดขายหรือบริโภคเครื่องดื่มแอลกอฮอล์ในพื้นที่ประกอบกิจการโรงงาน ตามกฎหมายว่าด้วยโรงงาน (ไม่ใช้บังคับกับโรงงานผลิตเครื่องดื่มแอลกอฮอล์) 6. ห้ามผู้ใดขายเครื่องดื่มแอลกอฮอล์ในพื้นที่ที่อยู่ในการกำกับดูแลและใช้ประโยชน์ของราชการ รัฐวิสาหกิจ หรือหน่วยงานของรัฐ ยกเว้นบริเวณที่จัดไว้เป็นร้านค้า หรือสโมสร และห้ามผู้ใดบริโภคเครื่องดื่มแอลกอฮอล์ในพื้นที่ที่อยู่ในการกำกับดูแลและใช้ประโยชน์ของราชการ รัฐวิสาหกิจ หรือหน่วยงานของรัฐ ยกเว้นที่พักส่วนบุคคล หรือสโมสร หรือการจัดเลี้ยงตามประเพณี 7. ห้ามผู้ใดขายหรือบริโภคเครื่องดื่มแอลกอฮอล์ในสวนสาธารณะของรัฐวิสาหกิจ หรือหน่วยงานอื่นของรัฐที่จัดไว้เพื่อการพักผ่อนของประชาชนโดยทั่วไป 8. ห้ามผู้ใดขายหรือบริโภคเครื่องดื่มแอลกอฮอล์ ในบริเวณสถานีรถไฟ หรือในขบวนรถที่อยู่บนทางรถไฟตามกฎหมายว่าด้วยการจัดวางการรถไฟและทางหลวง ยกเว้นบริเวณที่จัดไว้สำหรับการจัดกิจกรรมพิเศษในโถงสถานีกรุงเทพ (ห้องปรับอากาศ) ภายในสถานีรถไฟกรุงเทพ ที่มีการคัดกรองและมาตรการที่จำเป็นเพื่อการรักษาความสงบเรียบร้อยของสังคม ความปลอดภัยของประชาชน และการจำกัดการเข้าถึงเครื่องดื่มแอลกอฮอล์ของเด็กและเยาวชน โดยได้รับอนุญาตจากรัฐมนตรีว่าการกระทรวงสาธารณสุข สำหรับการจัดกิจกรรมในครั้งนั้น,,2121,[],0,neutral,0,0
https://www.thairath.co.th/news/foreign/2932436,ผอ.เอฟบีไอ โต้เดือดกลางที่ประชุมวุฒิสภา หลังถูกกล่าวหาว่าดื่มหนักระหว่างปฏิบัติหน้าที่ Logo Thairath สมาชิก ค้นหา,ผอ.เอฟบีไอ โต้เดือดกลางที่ประชุมวุฒิสภา หลังถูกกล่าวหาว่าดื่มหนักระหว่างปฏิบัติหน้าที่ ถึงขั้นบางครั้งลูกน้องไม่สามารถติดต่อได้ ซัด ส.ว.เดโมแครตกล่าวหาไร้หลักฐาน วันที่ 12 พฤษภาคม 2569 นายคาช พาเทล ผู้อำนวยการสำนักงานสอบสวนกลางสหรัฐฯ หรือเอฟบีไอ โต้เดือดกลางที่ประชุมวุฒิสภา หลังถูกสมาชิกพรรคเดโมแครตกล่าวหาว่าดื่มแอลกอฮอล์หนักระหว่างปฏิบัติหน้าที่ และบางครั้งลูกน้องไม่สามารถติดต่อได้ โดยยืนยันว่าเป็นข้อกล่าวหาไร้หลักฐานที่ไม่เป็นความจริงโดยสิ้นเชิง รายงานข่าวระบุว่า นายพาเทลได้เข้าให้ข้อมูลระหว่างการไต่สวนงบประมาณประจำปีของวุฒิสภาสหรัฐฯ เมื่อวันที่ 13 พฤษภาคม เพื่อชี้แจงกรณีที่ส.ว.คริส แวน ฮอลเลน จากพรรคเดโมแครต อ้างถึงบทความของนิตยสาร ดิแอตแลนติก ที่ตีแผ่ภาพลักษณ์ด้านลบของพาเทลในการบริหารเอฟบีไอ โดยนายพาเทลตอบโต้ด้วยอารมณ์ฉุนเฉียวพร้อมกล่าวว่าจะไม่ยอมให้ใครมาทำลายชื่อเสียงด้วยข้อกล่าวหาไร้มูล ก่อนที่จะตะโกนขัดจังหวะ ส.ว.แวน ฮอลเลน ระหว่างการซักถาม นอกจากนี้ เขายังย้อนโจมตีฝ่ายเดโมแครต โดยกล่าวหาแวน ฮอลเลนว่าเคยนั่งดื่มมาร์การิตา ในเอลซัลวาดอร์ อ้างอิงถึงกรณีที่เขาเดินทางไปเยี่ยมผู้ต้องขังรายหนึ่งเมื่อปีที่ผ่านมา ด้าน นิตยสาร ดิแอตแลนติก ยืนยันว่ารายงานข่าวมีความถูกต้อง พร้อมประกาศจะต่อสู้คดีอย่างเต็มที่ หลังพาเทลยื่นฟ้องฐานหมิ่นประมาท ทั้งนี้ การปะทะคารมครั้งนี้เกิดขึ้นก่อนเข้าสู่การเลือกตั้งกลางเทอม ซึ่งประเด็นความโปร่งใสและความน่าเชื่อถือของหน่วยงานความมั่นคง กลายเป็นอีกหนึ่งหัวข้อสำคัญในการโจมตีกันระหว่างสองพรรคใหญ่ของสหรัฐฯ.,,1350,"['นายคาช พาเทล', 'นายพาเทล', 'ส.ว.คริส แวน ฮอลเลน', 'โดยนายพาเทล', 'ส.ว.แวน ฮอลเลน', 'แวน ฮอลเลน']",6,negative,1,2
https://www.thairath.co.th/news/local/northeast/2932077,ชาวบ้านบุกโรงงานสารเคมี จ.ขอนแก่น ร้องตรวจสอบปมปล่อยน้ำเสีย ลงสู่ที่นา นานกว่า 4 ปี Logo Thairath สมาชิก ค้นหา,"ขอนแก่น ชาวบ้านบุกโรงงานขายสารเคมี ท้าทุกหน่วยงานพิสูจน์ความจริง หลังต่อสู้กับน้ำเสียมานานกว่า 4 ปี วอนทุกหน่วยงานจริงใจแก้ไขปัญหา สิ่งแวดล้อมจังหวัดฯ พบน้ำซึมออกไปนอกโรงงาน ส่งผลกระทบต่อพื้นที่การเกษตรของชาวบ้านโดยรอบเมื่อเวลา 10.00 น.วันที่ 11 พฤษภาคม 2569 บนถนนหน้าบริษัทเคมีภัณฑ์ทางอุตสาหกรรมแห่งหนึ่ง ในพื้นที่ ต.หนองโก อ.กระนวน จ.ขอนแก่น มีนายบัญชา ไชยชาติ อายุ 51 ปี ผู้ใหญ่บ้าน บ้านหนองโกใหม่ ม.17 ต.หนองโก อ.กระนวน จ.ขอนแก่น นำชาวบ้านถือป้ายไม่เอาโรงงานสารเคมี ไม่เอาเยียวยา ให้ย้ายโรงงานออกนอกพื้นที่ จากนั้นชาวบ้านบุกเข้าไปในพื้นที่โรงงานขอตรวจสอบ สาเหตุที่โรงงานปล่อยน้ำเสีย ลงสู่ที่นาชาวบ้าน จนชาวบ้านทำนาได้ข้าวน้อย ต้องซื้อข้าวกิน ฤดูทำนาปีมาถึงแล้ว โรงงานไม่แก้ไข ชาวบ้านเรียกร้องให้ปิดโรงงานนายบัญชา กล่าวว่า การเดินขบวน ขับไล่โรงงานย้ายออกนอกพื้นที่ครั้งนี้ ไม่ใช่กลั่นแกล้ง แต่เพราะเหลือทนกับโรงงานแห่งนี้ เนื่องจากจุดที่ตั้งโรงงานนั้น เมื่อก่อนเป็นเต็นท์ขายรถยนต์มือสอง ต่อมาในปี 2562 ได้เปลี่ยนเป็นโรงงานผลิตสารเคมีและจำหน่ายสารเคมี จากนั้นความเดือดร้อนก็มาสู่ชาวบ้าน เพราะที่ตั้งโรงงาน อยู่ทางด้านทิศตะวันตกของหมู่บ้าน เมื่อน้ำเสียจากโรงงานไหลลงสู่ที่นาของชาวบ้าน นาข้าวก็ตาย จากในอดีตที่ชาวบ้านเคยทำนาได้ข้าวหลายกระสอบ แต่เมื่อ 3-4 ปีที่ผ่านมา ชาวบ้านทำนาได้ข้าวไม่ถึง 10 กระสอบชาวบ้านเคยร้องเรียนหน่วยงานที่เกี่ยวข้องทั้งระดับตำบล อำเภอ และจังหวัดไปหลายครั้ง ร้องทุกๆปี แต่ไม่ได้รับการแก้ไข ชาวบ้านจึงร้องเรียนไปยังสำนักนายกรัฐมนตรี และเข้าร้องเรียนกับ สส.พรรคกล้าธรรม ที่เป็นตัวแทนของชาวบ้าน ให้เข้ามาตรวจสอบพื้นที่โรงงาน ว่ามีข้อบกพร่องหรือมีการสร้างความเสียหายให้ประชาชนจริงหรือไม่ที่ผ่านมา เมื่อชาวบ้านร้องเรียน หน่วยงานที่เกี่ยวข้องลงพื้นที่มาตรวจสอบจริง แต่ไม่ได้รับการแก้ไข เพราะที่นาที่ชาวบ้านทำนานั้น เป็นอู่ข้าว อู้น้ำที่ชาวบ้าน ทำนาเลี้ยงครอบครัวมาตั้งแต่ในอดีต แต่พอมีโรงงานสารเคมีมาตั้งในพื้นที่ ก็มาสร้างความเสียหายให้และไม่มีการดูแลหรือเยียวยาใด ๆ ให้ชาวบ้าน เมื่อชาวบ้านสุดทนก็เข้าร้องเรียนกับ สส.ให้มาตรวจสอบชาวบ้านได้เสนอข้อร้องเรียนต่อโรงงานและหน่วยงานที่เกี่ยวข้อง หากการตรวจสอบครั้งนี้ลุล่วง ไม่ต้องจ่ายเงินเยียวยาก็ได้ แต่ต้องปฏิบัติตามข้อเรียกร้องทั้งหมด 4 ข้อ1.มีบ่อบำบัดน้ำเสียที่มีคุณภาพ 2.ห้ามปล่อยน้ำเสียลงสู่ที่นาชาวบ้าน 3.ดูแลสภาพดินที่เสียหายให้กลับมาทำนาข้าวได้ และ 4.แก้ไขสภาพโดยรวมให้ชาวบ้านกลับมาทำนาปลูกข้าวได้อีก ถ้าทำไม่ได้ ก็ให้ปิดโรงงานทางด้านนายคำสิงห์ อายุ 62 ปี 1 ในชาวบ้านที่ถูกน้ำเสียจากโรงงานสารเคมี ไหลลงสู่พื้นที่นา กล่าวว่า ได้รับความเดือดร้อนมา 4 ปีแล้ว จากที่เคยทำนา ได้ข้าวมาพอเลี้ยงครอบครัว แต่หลังจากโรงงานปล่อยน้ำเสียลงไปในท้องนาของชาวบ้าน ทำให้ชาวบ้าน 20 หลังคาเรือนปลูกข้าวได้ แต่ผลผลิตได้น้อยมาก เพราะข้าวยืนต้นตาย จากที่เคยปลูกข้าวได้ผลผลิตดี ก็ไม่ได้เหมือนเดิม สิ่งมีชีวิตในหนองน้ำ กุ้งหอย ปูปลาก็ตายหมด จึงตัดสินใจ ทำเรื่องร้องเรียนไปยังสำนักนายกรัฐมนตรี ให้รัฐบาลช่วยเหลือชาวนา แต่เรื่องยังเงียบ จึงได้เข้าร้องเรียนกับ สส.พรรคกล้าธรรม ให้เข้ามาช่วยเหลือชาวบ้าน นายเข็ม อายุ 76 ปี ชาวบ้านที่มีที่นาอยู่ติดกับโรงงาน กล่าวว่า ทำนามาตั้งแต่เป็นหนุ่มจนถึงปัจจุบัน ในอดีต ทำนา 15 ไร่ ได้ข้าว 90 กระสอบ แต่พอมีโรงงานสารเคมีเข้ามาอยู่ในพื้นที่ และมีน้ำเสียจากโรงงานไหลลงที่นา ตนก็ยังทำนาตามปกติ แต่ผลผลิตข้าวที่ได้นั้นไม่เหมือนเดิม เพราะดินเสีย เนื่องจากดินรับน้ำเสียจากโรงงาน พอถึงฤดูการทำนาปี ซึ่งจะมีปริมาณน้ำฝนไหลมารวมกัน น้ำเสียจากโรงงานก็ผสมกับน้ำฝน ไหลลงที่นา ดินก็เสีย นาที่ปลูกข้าวก็ได้ข้าวน้อยลงทุกปี บางปีต้องซื้อข้าวกิน จึงรวมตัวกับเพื่อนบ้านมาเดินขบวน เรียกร้องให้หน่วยงานที่เกี่ยวข้อง ปิดโรงงานแห่งนี้ เพราะถ้าไม่ปิด ชาวบ้านก็จะอดตายเพราะทำนา แต่ไม่ได้ข้าวมาเลี้ยงครอบครัวขณะที่นายเอกชัย สืบสารคาม สส.ขอนแก่น เขต 3 พรรคกล้าธรรม กล่าวว่า การลงพื้นที่มาตรวจสอบที่โรงงานดังกล่าวนั้น เป็นการทำงานร่วมกันกับหน่วยงานราชการที่เกี่ยวข้อง ทั้งเจ้าหน้าที่อุตสาหกรรมจังหวัดขอนแก่น สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดขอนแก่น มาตรวจสอบสถานที่จริง ภายในโรงงานแห่งนี้ เพราะชาวบ้านที่มีที่นา อยู่ใกล้กับโรงงาน ประมาณ 20 ครัวเรือน เนื้อที่ประมาณ 50 ไร่ เดือดร้อนอย่างหนักติดต่อกันมาประมาณ 4 ปีแล้ว เพราะทุกคนทำนาในที่นาตัวเอง แต่ได้ผลผลิตน้อย ชาวบ้านร้องเรียนมาตั้งแต่ปี 2564 ร้องไปยังหน่วยงานที่เกี่ยวข้อง แต่ไม่ได้รับการแก้ไขจากการลงพื้นที่ตรวจสอบในครั้งนี้ทราบว่า จุดที่ตั้งโรงงานนั้น เคยเป็นเต็นท์รถมาก่อน ต่อมาได้แบ่งโซนโรงงานเป็นบริษัท ที่จำหน่ายสารเคมีต่างๆ และน้ำเสียจากโรงงานก็ไหลลงสู่ที่นาของชาวบ้าน ซึ่งจากการสอบถามชาวบ้าน และผู้นำชุมชน ต่างก็ยืนยันว่า การตั้งโรงงานแห่งนี้ ผู้เกี่ยวข้องไม่ได้ทำประชาพิจารณ์ และไม่ได้ขอความคิดเห็นของชาวบ้าน ชาวบ้านรู้ตัวว่ามีโรงงานสารเคมีก็เมื่อข้าวที่ปลูกในนาข้าว ยืนต้นตาย เมื่อชาวนามาตรวจสอบจึงรู้ว่ามีโรงงานสารเคมีตั้งอยู่ในจุดนี้ ชาวบ้านได้ร้องเรียน เรียกร้องให้ปรับปรุงแก้ไข ซึ่งทราบว่าทางโรงงาน รับปากว่าจะเยียวยาเงินให้ชาวนา แต่จนถึงขณะนี้ก็ไม่มีการเยียวยาแต่อย่างใดนอกจากนี้ยังได้ทำการตรวจสอบ พบว่า โรงงานมีการเปิดดำเนินกิจการมาหลายปีแล้ว แต่เพิ่งยื่นขอสร้างอาคารโรงงานในปี 2568 ที่ผ่านมา ซึ่งจะได้รับการตรวจสอบต่อไปว่า มีข้อบกพร่องในจุดใด เมื่อเปิดดำเนินการมาหลายปี แต่ทำไมเพิ่งยื่นเรื่องสร้างอาคาร ซึ่งในจุดนี้ เจ้าหน้าที่ในส่วนของราชการมีข้อบกพร่องในจุดใด ยังจะต้องตรวจสอบต่อ“หลังจากรับเรื่องร้องเรียน และร่วมกับหน่วยงานที่เกี่ยวข้องลงพื้นที่ตรวจสอบแล้วนั้น แต่ละหน่วยงานพบข้อบกพร่องในจุดใด เมื่อพบข้อบกพร่องหรือพบความผิดแล้วนั้น หน่วยงานที่รับผิดชอบจะต้องแก้ไข อย่างไร เพราะขณะนี้เข้าสู่ฤดูทำนาปี ที่ชาวบ้านต้องทำนาแล้ว ได้ให้โรงงานมีการแก้ไขอะไรบ้าง ซึ่งถ้าหน่วยงานที่เกี่ยวข้องมาตรวจสอบและแจ้งให้โรงงานปรับปรุงแก้ไขแล้ว ยังเกิดปัญหาเหมือนเดิมก็ควรจะปิดโรงงาน”นายธีระนานนท์ สาระรัตน์ ทนายความทำหน้าที่ตัวแทนบริษัทฯ ให้สัมภาษณ์สื่อมวลชนว่า มาเป็นทนายความให้โรงงานได้ประมาณ 3 ปีที่ผ่านมา ในส่วนความเดือดร้อนของประชาชนชาวบ้าน หนองโกใหม่ ม.17 นั้น ที่ผ่านมา ยอมรับว่ามีการร้องเรียนเกี่ยวกับโรงงาน และทางโรงงานก็ถูกเจ้าหน้าที่จากหน่วยงานที่เกี่ยวข้องมาตรวจสอบตลอด ซึ่งทางโรงงานปฏิบัติตามมาตรฐานโรงงานในทุกขั้นตอน เพื่อให้โรงงานอยู่ร่วมกับชุมชนในส่วนของการร้องเรียนนั้น เมื่อโรงงานทราบเรื่อง ตนในฐานะทนายความได้เป็นตัวแทนบริษัทฯ ลงพื้นที่ไปพบกับชาวบ้าน สอบถามชาวบ้านว่าต้องการอะไร เพราะทางโรงงานจะเยียวยาให้ชาวบ้านที่มีที่นาใกล้โรงงานและทำนาได้ผลผลิตน้อย โดยทางบริษัทขอเยียวยาให้ชาวนาไร่ละ 2,000 บาท จำนวน 21 ครอบครัว พื้นที่นาประมาณ 50 ไร่ ซึ่งการเจรจาพูดคุยก็ผ่านไปด้วยดี แต่ยังไม่ได้จ่ายเงินเยียวยาที่ผ่านมา ชาวนาพร้อมที่จะรับเงินเยียวยา แต่ต่อมาก็มีบุคคลที่ 3 เข้ามาหาชาวบ้าน ชาวบ้านจึงมีความคิดเปลี่ยนไป จนนำมาสู่การร้องเรียนครั้งล่าสุด และก็มี สส.และหน่วยงานที่เกี่ยวข้องมาตรวจสอบในครั้งนี้ ซึ่งทางบริษัทฯก็ไม่หวงห้ามพร้อมให้ทำการตรวจสอบ และถ้าโรงงานมีส่วนใดที่ต้องแก้ไข ปรับปรุงบริษัทฯก็พร้อมดำเนินการตามคำแนะนำของหน่วยงานขอให้ชี้ชัดมา บริษัทฯพร้อมจะดำเนินการปรับปรุงแก้ไขทันที หลังจากคณะของ สส. และเจ้าหน้าที่จากหน่วยงานที่เกี่ยวข้อง เข้าตรวจสอบพื้นที่โดยรอบของโรงงานแล้ว ก็พบว่า คุณภาพโรงงาน ฝุ่น กลิ่น และบ่อบำบัดน้ำเสีย ไม่ได้คุณภาพมาตรฐานตามข้อบังคับโรงงาน นายนเรศ สมบุญ ผอ.สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดขอนแก่น เป็นตัวแทนหน่วยงานราชการ กล่าวสรุปการตรวจสอบบริษัทดังกล่าว ว่า จากข้อร้องเรียนดังกล่าว ได้มีการลงพื้นที่ตรวจสอบร่วมกับหลายหน่วยงาน เบื้องต้นพบว่า ภายในโรงงานยังมีประเด็นที่ต้องตรวจสอบและปรับปรุงหลายด้าน โดยเฉพาะระบบการจัดการน้ำเสีย ซึ่งจากการตรวจสอบด้วยสายตา พบว่าระบบยังไม่เป็นไปตามมาตรฐานเท่าที่ควร และได้มีการตรวจสอบคุณภาพน้ำเพิ่มเติมด้วยนอกจากนี้ ยังพบว่าเรื่องฝุ่นยังไม่มีวิธีการบำบัดที่ชัดเจน เนื่องจากลักษณะโรงงานเป็นแบบเปิดโล่ง ขณะที่ปัญหาเรื่องเสียงก็ยังไม่มีระบบการจัดการที่เหมาะสม โดยจากการลงพื้นที่ในครั้งนี้ เจ้าหน้าที่ได้พูดคุยกับตัวแทนของโรงงาน เนื่องจากเจ้าของโรงงานไม่อยู่ ซึ่งทางอุตสาหกรรมจังหวัดจะให้โรงงานจัดทำรายงานสรุปประเด็นต่าง ๆ ภายใน 7 วัน ครอบคลุมเรื่องคุณภาพด้านสิ่งแวดล้อม ทั้งน้ำ ฝุ่น และเสียง ให้เป็นไปตามมาตรฐานการตั้งโรงงาน ซึ่งมีข้อกำหนดชัดเจนอยู่แล้วในส่วนของสำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อม จะมีการนำเครื่องมือลงมาตรวจสอบคุณภาพน้ำอีกครั้ง เพื่อวัดค่าต่าง ๆ อย่างชัดเจนว่าอยู่ในระดับใด จากนั้นจะมีการกำหนดมาตรการ และหารือร่วมกับทุกภาคส่วน เพื่อให้ทางโรงงานดำเนินการแก้ไขตามคำแนะนำของเจ้าหน้าที่ หากไม่ดำเนินการแก้ไขให้ได้มาตรฐานภายในระยะเวลาที่กำหนด ก็จะต้องพิจารณาดำเนินการถึงขั้นยึดใบอนุญาตทั้งนี้ จากลักษณะพื้นที่พบว่าโรงงานตั้งอยู่ติดกับชุมชน และมีน้ำซึมออกไปนอกโรงงาน ส่งผลกระทบต่อพื้นที่การเกษตรของชาวบ้านโดยรอบ จนไม่สามารถทำการเกษตรได้มานานหลายปี ดังนั้นทุกส่วนราชการจะต้องร่วมกันแก้ไขปัญหาเหล่านี้ให้กับประชาชนที่ได้รับความเดือดร้อนอย่างจริงจัง เพราะการจัดตั้งโรงงาน นอกจากจะต้องขออนุญาตตามระเบียบแล้ว เรื่องสิ่งแวดล้อมก็ต้องไม่ก่อให้เกิดผลกระทบต่อชุมชนด้วย โดยจะต้องร่วมมือกันทั้งเจ้าของโรงงานและหน่วยงานราชการทุกส่วน เพื่อควบคุมและแก้ไขปัญหาอย่างจริงจังควบคู่กันไป“โรงงานแห่งนี้อาจมีการจัดตั้งมาก่อนในลักษณะโรงงานขนาดเล็ก ก่อนจะขยายกิจการจนเข้าเงื่อนไขตามพระราชบัญญัติโรงงาน และมาขออนุญาตภายหลัง ซึ่งจากข้อมูลพบว่าโรงงานดังกล่าวมีการตั้งมานานประมาณ 4-5 ปีแล้ว แต่ใบอนุญาตมีการออกให้เมื่อประมาณ 2 ปีที่ผ่านมา หลังจากนี้ทางอุตสาหกรรมจังหวัดจะนำเจ้าหน้าที่ผู้เชี่ยวชาญเข้าร่วมตรวจสอบมาตรฐานอีกครั้ง เพื่อให้โรงงานปฏิบัติตามกฎหมายและระเบียบที่เกี่ยวข้อง หากโรงงานยังเพิกเฉย หรือไม่แก้ไขให้เป็นไปตามมาตรฐาน เจ้าหน้าที่ก็จำเป็นต้องดำเนินการยึดใบอนุญาต และสั่งปิดโรงงานตามระเบียบและข้อกฎหมาย ซึ่งไม่ได้เป็นการกลั่นแกล้ง แต่เป็นการดำเนินการเพื่อให้โรงงานสามารถตั้งอยู่ร่วมกับชุมชนได้ โดยไม่สร้างปัญหาและความเดือดร้อนให้กับประชาชนในพื้นที่”",,8859,"['นายบัญชา ไชยชาติ', 'นายบัญชา']",2,negative,0,1
